"TIME","GEO","INDIC_SB","NACE_R2","Value"
"2012","BG313","V11910","B-S_X_K642","3 215"
"2012","BG313","V11910","B-E","373"
"2012","BG313","V11910","F","145"
"2012","BG313","V11910","G","1 362"
"2012","BG313","V11910","H","132"
"2012","BG313","V11910","I","288"
"2012","BG313","V11910","J","43"
"2012","BG313","V11910","K_L_X_K642","101"
"2012","BG313","V11910","M_N","208"
"2012","BG313","V11910","P_Q","362"
"2012","BG313","V11910","R_S","201"
"2012","BG313","V16911","B-S_X_K642","34 137"
"2012","BG313","V16911","B-E","13 618"
"2012","BG313","V16911","F","2 929"
"2012","BG313","V16911","G","5 188"
"2012","BG313","V16911","H","1 587"
"2012","BG313","V16911","I","1 337"
"2012","BG313","V16911","J","263"
"2012","BG313","V16911","K_L_X_K642","327"
"2012","BG313","V16911","M_N","1 164"
"2012","BG313","V16911","P_Q","6 682"
"2012","BG313","V16911","R_S","1 042"
"2012","BG314","V11910","B-S_X_K642","5 360"
"2012","BG314","V11910","B-E","596"
"2012","BG314","V11910","F","273"
"2012","BG314","V11910","G","2 320"
"2012","BG314","V11910","H","260"
"2012","BG314","V11910","I","407"
"2012","BG314","V11910","J","73"
"2012","BG314","V11910","K_L_X_K642","172"
"2012","BG314","V11910","M_N","321"
"2012","BG314","V11910","P_Q","562"
"2012","BG314","V11910","R_S","376"
"2012","BG314","V16911","B-S_X_K642","50 743"
"2012","BG314","V16911","B-E","19 546"
"2012","BG314","V16911","F","2 814"
"2012","BG314","V16911","G","9 802"
"2012","BG314","V16911","H","1 766"
"2012","BG314","V16911","I","1 729"
"2012","BG314","V16911","J","325"
"2012","BG314","V16911","K_L_X_K642","667"
"2012","BG314","V16911","M_N","2 081"
"2012","BG314","V16911","P_Q","10 612"
"2012","BG314","V16911","R_S","1 401"
"2012","BG315","V11910","B-S_X_K642","3 174"
"2012","BG315","V11910","B-E","591"
"2012","BG315","V11910","F","110"
"2012","BG315","V11910","G","1 174"
"2012","BG315","V11910","H","182"
"2012","BG315","V11910","I","340"
"2012","BG315","V11910","J","36"
"2012","BG315","V11910","K_L_X_K642","76"
"2012","BG315","V11910","M_N","159"
"2012","BG315","V11910","P_Q","257"
"2012","BG315","V11910","R_S","249"
"2012","BG315","V16911","B-S_X_K642","30 413"
"2012","BG315","V16911","B-E","15 046"
"2012","BG315","V16911","F","865"
"2012","BG315","V16911","G","4 821"
"2012","BG315","V16911","H","1 055"
"2012","BG315","V16911","I","1 790"
"2012","BG315","V16911","J","181"
"2012","BG315","V16911","K_L_X_K642","196"
"2012","BG315","V16911","M_N","656"
"2012","BG315","V16911","P_Q","4 857"
"2012","BG315","V16911","R_S","946"
"2012","BG321","V11910","B-S_X_K642","5 656"
"2012","BG321","V11910","B-E","687"
"2012","BG321","V11910","F","281"
"2012","BG321","V11910","G","2 244"
"2012","BG321","V11910","H","289"
"2012","BG321","V11910","I","526"
"2012","BG321","V11910","J","90"
"2012","BG321","V11910","K_L_X_K642","199"
"2012","BG321","V11910","M_N","393"
"2012","BG321","V11910","P_Q","496"
"2012","BG321","V11910","R_S","451"
"2012","BG321","V16911","B-S_X_K642","55 838"
"2012","BG321","V16911","B-E","21 385"
"2012","BG321","V16911","F","2 744"
"2012","BG321","V16911","G","11 445"
"2012","BG321","V16911","H","2 451"
"2012","BG321","V16911","I","3 030"
"2012","BG321","V16911","J","696"
"2012","BG321","V16911","K_L_X_K642","639"
"2012","BG321","V16911","M_N","1 843"
"2012","BG321","V16911","P_Q","9 448"
"2012","BG321","V16911","R_S","2 157"
"2012","BG322","V11910","B-S_X_K642","3 426"
"2012","BG322","V11910","B-E","687"
"2012","BG322","V11910","F","150"
"2012","BG322","V11910","G","1 236"
"2012","BG322","V11910","H","171"
"2012","BG322","V11910","I","338"
"2012","BG322","V11910","J","38"
"2012","BG322","V11910","K_L_X_K642","81"
"2012","BG322","V11910","M_N","211"
"2012","BG322","V11910","P_Q","263"
"2012","BG322","V11910","R_S","251"
"2012","BG322","V16911","B-S_X_K642","37 030"
"2012","BG322","V16911","B-E","20 161"
"2012","BG322","V16911","F","1 564"
"2012","BG322","V16911","G","5 250"
"2012","BG322","V16911","H","1 251"
"2012","BG322","V16911","I","1 373"
"2012","BG322","V16911","J","177"
"2012","BG322","V16911","K_L_X_K642","292"
"2012","BG322","V16911","M_N","1 138"
"2012","BG322","V16911","P_Q","4 658"
"2012","BG322","V16911","R_S","1 166"
"2012","BG323","V11910","B-S_X_K642","6 230"
"2012","BG323","V11910","B-E","904"
"2012","BG323","V11910","F","261"
"2012","BG323","V11910","G","2 368"
"2012","BG323","V11910","H","402"
"2012","BG323","V11910","I","472"
"2012","BG323","V11910","J","127"
"2012","BG323","V11910","K_L_X_K642","211"
"2012","BG323","V11910","M_N","569"
"2012","BG323","V11910","P_Q","420"
"2012","BG323","V11910","R_S","496"
"2012","BG323","V16911","B-S_X_K642","61 893"
"2012","BG323","V16911","B-E","26 533"
"2012","BG323","V16911","F","2 913"
"2012","BG323","V16911","G","10 529"
"2012","BG323","V16911","H","4 609"
"2012","BG323","V16911","I","2 700"
"2012","BG323","V16911","J","631"
"2012","BG323","V16911","K_L_X_K642","749"
"2012","BG323","V16911","M_N","2 836"
"2012","BG323","V16911","P_Q","8 245"
"2012","BG323","V16911","R_S","2 148"
"2012","BG324","V11910","B-S_X_K642","2 317"
"2012","BG324","V11910","B-E","260"
"2012","BG324","V11910","F","98"
"2012","BG324","V11910","G","962"
"2012","BG324","V11910","H","158"
"2012","BG324","V11910","I","152"
"2012","BG324","V11910","J","19"
"2012","BG324","V11910","K_L_X_K642","68"
"2012","BG324","V11910","M_N","128"
"2012","BG324","V11910","P_Q","267"
"2012","BG324","V11910","R_S","205"
"2012","BG324","V16911","B-S_X_K642","20 265"
"2012","BG324","V16911","B-E","7 282"
"2012","BG324","V16911","F","1 122"
"2012","BG324","V16911","G","3 907"
"2012","BG324","V16911","H","1 113"
"2012","BG324","V16911","I","682"
"2012","BG324","V16911","J","67"
"2012","BG324","V16911","K_L_X_K642","205"
"2012","BG324","V16911","M_N","665"
"2012","BG324","V16911","P_Q","4 354"
"2012","BG324","V16911","R_S","868"
"2012","BG325","V11910","B-S_X_K642","2 112"
"2012","BG325","V11910","B-E","228"
"2012","BG325","V11910","F","96"
"2012","BG325","V11910","G","933"
"2012","BG325","V11910","H","113"
"2012","BG325","V11910","I","162"
"2012","BG325","V11910","J","22"
"2012","BG325","V11910","K_L_X_K642","52"
"2012","BG325","V11910","M_N","105"
"2012","BG325","V11910","P_Q","210"
"2012","BG325","V11910","R_S","191"
"2012","BG325","V16911","B-S_X_K642","16 135"
"2012","BG325","V16911","B-E","4 971"
"2012","BG325","V16911","F","1 096"
"2012","BG325","V16911","G","3 636"
"2012","BG325","V16911","H","656"
"2012","BG325","V16911","I","771"
"2012","BG325","V16911","J","85"
"2012","BG325","V16911","K_L_X_K642","237"
"2012","BG325","V16911","M_N","307"
"2012","BG325","V16911","P_Q","3 900"
"2012","BG325","V16911","R_S","476"
"2012","BG331","V11910","B-S_X_K642","16 361"
"2012","BG331","V11910","B-E","1 376"
"2012","BG331","V11910","F","1 137"
"2012","BG331","V11910","G","6 016"
"2012","BG331","V11910","H","711"
"2012","BG331","V11910","I","1 372"
"2012","BG331","V11910","J","377"
"2012","BG331","V11910","K_L_X_K642","963"
"2012","BG331","V11910","M_N","2 045"
"2012","BG331","V11910","P_Q","1 009"
"2012","BG331","V11910","R_S","1 355"
"2012","BG331","V16911","B-S_X_K642","141 051"
"2012","BG331","V16911","B-E","25 450"
"2012","BG331","V16911","F","14 560"
"2012","BG331","V16911","G","30 926"
"2012","BG331","V16911","H","10 667"
"2012","BG331","V16911","I","13 696"
"2012","BG331","V16911","J","2 350"
"2012","BG331","V16911","K_L_X_K642","5 435"
"2012","BG331","V16911","M_N","12 687"
"2012","BG331","V16911","P_Q","19 188"
"2012","BG331","V16911","R_S","6 092"
"2012","BG332","V11910","B-S_X_K642","4 684"
"2012","BG332","V11910","B-E","482"
"2012","BG332","V11910","F","255"
"2012","BG332","V11910","G","1 832"
"2012","BG332","V11910","H","245"
"2012","BG332","V11910","I","487"
"2012","BG332","V11910","J","49"
"2012","BG332","V11910","K_L_X_K642","180"
"2012","BG332","V11910","M_N","345"
"2012","BG332","V11910","P_Q","380"
"2012","BG332","V11910","R_S","429"
"2012","BG332","V16911","B-S_X_K642","33 722"
"2012","BG332","V16911","B-E","9 526"
"2012","BG332","V16911","F","2 119"
"2012","BG332","V16911","G","6 963"
"2012","BG332","V16911","H","1 414"
"2012","BG332","V16911","I","4 018"
"2012","BG332","V16911","J","211"
"2012","BG332","V16911","K_L_X_K642","504"
"2012","BG332","V16911","M_N","1 305"
"2012","BG332","V16911","P_Q","6 214"
"2012","BG332","V16911","R_S","1 448"
"2012","BG333","V11910","B-S_X_K642","3 578"
"2012","BG333","V11910","B-E","465"
"2012","BG333","V11910","F","183"
"2012","BG333","V11910","G","1 372"
"2012","BG333","V11910","H","194"
"2012","BG333","V11910","I","262"
"2012","BG333","V11910","J","38"
"2012","BG333","V11910","K_L_X_K642","132"
"2012","BG333","V11910","M_N","236"
"2012","BG333","V11910","P_Q","399"
"2012","BG333","V11910","R_S","297"
"2012","BG333","V16911","B-S_X_K642","35 311"
"2012","BG333","V16911","B-E","13 273"
"2012","BG333","V16911","F","2 480"
"2012","BG333","V16911","G","6 566"
"2012","BG333","V16911","H","1 208"
"2012","BG333","V16911","I","1 283"
"2012","BG333","V16911","J","191"
"2012","BG333","V16911","K_L_X_K642","604"
"2012","BG333","V16911","M_N","1 840"
"2012","BG333","V16911","P_Q","6 802"
"2012","BG333","V16911","R_S","1 064"
"2012","BG334","V11910","B-S_X_K642","2 232"
"2012","BG334","V11910","B-E","274"
"2012","BG334","V11910","F","76"
"2012","BG334","V11910","G","918"
"2012","BG334","V11910","H","170"
"2012","BG334","V11910","I","157"
"2012","BG334","V11910","J","20"
"2012","BG334","V11910","K_L_X_K642","55"
"2012","BG334","V11910","M_N","141"
"2012","BG334","V11910","P_Q","205"
"2012","BG334","V11910","R_S","216"
"2012","BG334","V16911","B-S_X_K642","23 588"
"2012","BG334","V16911","B-E","8 683"
"2012","BG334","V16911","F","1 706"
"2012","BG334","V16911","G","3 804"
"2012","BG334","V16911","H","1 465"
"2012","BG334","V16911","I","744"
"2012","BG334","V16911","J","86"
"2012","BG334","V16911","K_L_X_K642","205"
"2012","BG334","V16911","M_N","1 779"
"2012","BG334","V16911","P_Q","4 388"
"2012","BG334","V16911","R_S","728"
"2012","BG341","V11910","B-S_X_K642","14 663"
"2012","BG341","V11910","B-E","1 017"
"2012","BG341","V11910","F","1 035"
"2012","BG341","V11910","G","5 386"
"2012","BG341","V11910","H","809"
"2012","BG341","V11910","I","2 408"
"2012","BG341","V11910","J","142"
"2012","BG341","V11910","K_L_X_K642","741"
"2012","BG341","V11910","M_N","1 267"
"2012","BG341","V11910","P_Q","775"
"2012","BG341","V11910","R_S","1 083"
"2012","BG341","V16911","B-S_X_K642","105 967"
"2012","BG341","V16911","B-E","22 199"
"2012","BG341","V16911","F","11 379"
"2012","BG341","V16911","G","20 996"
"2012","BG341","V16911","H","8 096"
"2012","BG341","V16911","I","15 358"
"2012","BG341","V16911","J","1 118"
"2012","BG341","V16911","K_L_X_K642","2 540"
"2012","BG341","V16911","M_N","7 081"
"2012","BG341","V16911","P_Q","13 116"
"2012","BG341","V16911","R_S","4 084"
"2012","BG342","V11910","B-S_X_K642","3 753"
"2012","BG342","V11910","B-E","506"
"2012","BG342","V11910","F","170"
"2012","BG342","V11910","G","1 505"
"2012","BG342","V11910","H","256"
"2012","BG342","V11910","I","267"
"2012","BG342","V11910","J","34"
"2012","BG342","V11910","K_L_X_K642","128"
"2012","BG342","V11910","M_N","232"
"2012","BG342","V11910","P_Q","356"
"2012","BG342","V11910","R_S","299"
"2012","BG342","V16911","B-S_X_K642","32 874"
"2012","BG342","V16911","B-E","12 648"
"2012","BG342","V16911","F","2 001"
"2012","BG342","V16911","G","6 338"
"2012","BG342","V16911","H","1 298"
"2012","BG342","V16911","I","1 600"
"2012","BG342","V16911","J","86"
"2012","BG342","V16911","K_L_X_K642","453"
"2012","BG342","V16911","M_N","1 284"
"2012","BG342","V16911","P_Q","6 103"
"2012","BG342","V16911","R_S","1 063"
"2012","BG343","V11910","B-S_X_K642","2 774"
"2012","BG343","V11910","B-E","366"
"2012","BG343","V11910","F","122"
"2012","BG343","V11910","G","1 097"
"2012","BG343","V11910","H","166"
"2012","BG343","V11910","I","268"
"2012","BG343","V11910","J","27"
"2012","BG343","V11910","K_L_X_K642","99"
"2012","BG343","V11910","M_N","173"
"2012","BG343","V11910","P_Q","226"
"2012","BG343","V11910","R_S","230"
"2012","BG343","V16911","B-S_X_K642","23 919"
"2012","BG343","V16911","B-E","9 390"
"2012","BG343","V16911","F","1 952"
"2012","BG343","V16911","G","4 715"
"2012","BG343","V16911","H","729"
"2012","BG343","V16911","I","1 119"
"2012","BG343","V16911","J","135"
"2012","BG343","V16911","K_L_X_K642","420"
"2012","BG343","V16911","M_N","800"
"2012","BG343","V16911","P_Q","3 943"
"2012","BG343","V16911","R_S","716"
"2012","BG344","V11910","B-S_X_K642","7 976"
"2012","BG344","V11910","B-E","999"
"2012","BG344","V11910","F","493"
"2012","BG344","V11910","G","3 103"
"2012","BG344","V11910","H","467"
"2012","BG344","V11910","I","592"
"2012","BG344","V11910","J","114"
"2012","BG344","V11910","K_L_X_K642","272"
"2012","BG344","V11910","M_N","630"
"2012","BG344","V11910","P_Q","689"
"2012","BG344","V11910","R_S","617"
"2012","BG344","V16911","B-S_X_K642","94 425"
"2012","BG344","V16911","B-E","45 258"
"2012","BG344","V16911","F","6 991"
"2012","BG344","V16911","G","14 460"
"2012","BG344","V16911","H","3 172"
"2012","BG344","V16911","I","3 467"
"2012","BG344","V16911","J","638"
"2012","BG344","V16911","K_L_X_K642","831"
"2012","BG344","V16911","M_N","3 832"
"2012","BG344","V16911","P_Q","13 427"
"2012","BG344","V16911","R_S","2 349"
"2012","BG411","V11910","B-S_X_K642","59 368"
"2012","BG411","V11910","B-E","4 138"
"2012","BG411","V11910","F","4 156"
"2012","BG411","V11910","G","19 052"
"2012","BG411","V11910","H","2 425"
"2012","BG411","V11910","I","3 622"
"2012","BG411","V11910","J","3 049"
"2012","BG411","V11910","K_L_X_K642","3 330"
"2012","BG411","V11910","M_N","11 452"
"2012","BG411","V11910","P_Q","2 964"
"2012","BG411","V11910","R_S","5 180"
"2012","BG411","V16911","B-S_X_K642","727 113"
"2012","BG411","V16911","B-E","86 896"
"2012","BG411","V16911","F","47 614"
"2012","BG411","V16911","G","152 054"
"2012","BG411","V16911","H","70 927"
"2012","BG411","V16911","I","35 556"
"2012","BG411","V16911","J","59 950"
"2012","BG411","V16911","K_L_X_K642","65 041"
"2012","BG411","V16911","M_N","111 351"
"2012","BG411","V16911","P_Q","66 176"
"2012","BG411","V16911","R_S","31 548"
"2012","BG412","V11910","B-S_X_K642","5 217"
"2012","BG412","V11910","B-E","697"
"2012","BG412","V11910","F","295"
"2012","BG412","V11910","G","1 959"
"2012","BG412","V11910","H","413"
"2012","BG412","V11910","I","635"
"2012","BG412","V11910","J","57"
"2012","BG412","V11910","K_L_X_K642","117"
"2012","BG412","V11910","M_N","253"
"2012","BG412","V11910","P_Q","456"
"2012","BG412","V11910","R_S","335"
"2012","BG412","V16911","B-S_X_K642","50 143"
"2012","BG412","V16911","B-E","20 627"
"2012","BG412","V16911","F","2 324"
"2012","BG412","V16911","G","10 686"
"2012","BG412","V16911","H","2 386"
"2012","BG412","V16911","I","3 357"
"2012","BG412","V16911","J","329"
"2012","BG412","V16911","K_L_X_K642","425"
"2012","BG412","V16911","M_N","1 485"
"2012","BG412","V16911","P_Q","7 028"
"2012","BG412","V16911","R_S","1 496"
"2012","BG413","V11910","B-S_X_K642","9 705"
"2012","BG413","V11910","B-E","1 579"
"2012","BG413","V11910","F","445"
"2012","BG413","V11910","G","3 336"
"2012","BG413","V11910","H","1 218"
"2012","BG413","V11910","I","1 022"
"2012","BG413","V11910","J","112"
"2012","BG413","V11910","K_L_X_K642","256"
"2012","BG413","V11910","M_N","503"
"2012","BG413","V11910","P_Q","682"
"2012","BG413","V11910","R_S","552"
"2012","BG413","V16911","B-S_X_K642","81 586"
"2012","BG413","V16911","B-E","36 945"
"2012","BG413","V16911","F","5 497"
"2012","BG413","V16911","G","11 703"
"2012","BG413","V16911","H","4 209"
"2012","BG413","V16911","I","6 021"
"2012","BG413","V16911","J","631"
"2012","BG413","V16911","K_L_X_K642","860"
"2012","BG413","V16911","M_N","1 855"
"2012","BG413","V16911","P_Q","11 448"
"2012","BG413","V16911","R_S","2 417"
"2012","BG414","V11910","B-S_X_K642","2 941"
"2012","BG414","V11910","B-E","298"
"2012","BG414","V11910","F","190"
"2012","BG414","V11910","G","1 203"
"2012","BG414","V11910","H","158"
"2012","BG414","V11910","I","306"
"2012","BG414","V11910","J","32"
"2012","BG414","V11910","K_L_X_K642","77"
"2012","BG414","V11910","M_N","191"
"2012","BG414","V11910","P_Q","232"
"2012","BG414","V11910","R_S","254"
"2012","BG414","V16911","B-S_X_K642","26 633"
"2012","BG414","V16911","B-E","10 697"
"2012","BG414","V16911","F","1 827"
"2012","BG414","V16911","G","4 775"
"2012","BG414","V16911","H","1 255"
"2012","BG414","V16911","I","1 303"
"2012","BG414","V16911","J","245"
"2012","BG414","V16911","K_L_X_K642","293"
"2012","BG414","V16911","M_N","1 396"
"2012","BG414","V16911","P_Q","3 965"
"2012","BG414","V16911","R_S","877"
"2012","BG415","V11910","B-S_X_K642","3 187"
"2012","BG415","V11910","B-E","405"
"2012","BG415","V11910","F","131"
"2012","BG415","V11910","G","1 284"
"2012","BG415","V11910","H","292"
"2012","BG415","V11910","I","313"
"2012","BG415","V11910","J","16"
"2012","BG415","V11910","K_L_X_K642","79"
"2012","BG415","V11910","M_N","165"
"2012","BG415","V11910","P_Q","263"
"2012","BG415","V11910","R_S","239"
"2012","BG415","V16911","B-S_X_K642","28 040"
"2012","BG415","V16911","B-E","14 164"
"2012","BG415","V16911","F","1 301"
"2012","BG415","V16911","G","4 089"
"2012","BG415","V16911","H","1 131"
"2012","BG415","V16911","I","1 266"
"2012","BG415","V16911","J","77"
"2012","BG415","V16911","K_L_X_K642","271"
"2012","BG415","V16911","M_N","610"
"2012","BG415","V16911","P_Q","4 273"
"2012","BG415","V16911","R_S","858"
"2012","BG421","V11910","B-S_X_K642","20 405"
"2012","BG421","V11910","B-E","2 887"
"2012","BG421","V11910","F","1 001"
"2012","BG421","V11910","G","8 284"
"2012","BG421","V11910","H","856"
"2012","BG421","V11910","I","1 597"
"2012","BG421","V11910","J","360"
"2012","BG421","V11910","K_L_X_K642","724"
"2012","BG421","V11910","M_N","1 905"
"2012","BG421","V11910","P_Q","1 360"
"2012","BG421","V11910","R_S","1 431"
"2012","BG421","V16911","B-S_X_K642","193 496"
"2012","BG421","V16911","B-E","74 418"
"2012","BG421","V16911","F","11 643"
"2012","BG421","V16911","G","37 216"
"2012","BG421","V16911","H","10 470"
"2012","BG421","V16911","I","10 372"
"2012","BG421","V16911","J","2 282"
"2012","BG421","V16911","K_L_X_K642","2 771"
"2012","BG421","V16911","M_N","11 038"
"2012","BG421","V16911","P_Q","27 169"
"2012","BG421","V16911","R_S","6 117"
"2012","BG422","V11910","B-S_X_K642","6 381"
"2012","BG422","V11910","B-E","1 108"
"2012","BG422","V11910","F","229"
"2012","BG422","V11910","G","2 640"
"2012","BG422","V11910","H","471"
"2012","BG422","V11910","I","502"
"2012","BG422","V11910","J","56"
"2012","BG422","V11910","K_L_X_K642","157"
"2012","BG422","V11910","M_N","364"
"2012","BG422","V11910","P_Q","416"
"2012","BG422","V11910","R_S","438"
"2012","BG422","V16911","B-S_X_K642","46 479"
"2012","BG422","V16911","B-E","16 454"
"2012","BG422","V16911","F","3 155"
"2012","BG422","V16911","G","10 042"
"2012","BG422","V16911","H","3 111"
"2012","BG422","V16911","I","2 458"
"2012","BG422","V16911","J","492"
"2012","BG422","V16911","K_L_X_K642","532"
"2012","BG422","V16911","M_N","1 568"
"2012","BG422","V16911","P_Q","7 216"
"2012","BG422","V16911","R_S","1 451"
"2012","BG423","V11910","B-S_X_K642","5 926"
